date,rain1,totmaxh,meanmaxh,totminh,meanminh,aveh,highh,lowh,meanh,relhumh,den
6-30-2016,0,738,24.6,501,16.7,20.65,26.2,15.4,20.8,88,1
7-1-2016,1,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-2-2016,0.6,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,0
7-3-2016,20.8,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-4-2016,0,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-5-2016,2.5,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-6-2016,59.8,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-7-2016,0.9,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-8-2016,15,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-9-2016,28,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-10-2016,20.9,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,0
7-11-2016,2.9,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-12-2016,0.6,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,0
7-13-2016,7,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-14-2016,20.4,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-15-2016,0.5,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-16-2016,10.8,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,0
7-17-2016,9,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-18-2016,0.5,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,0
7-19-2016,2.4,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-20-2016,0,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-21-2016,12.6,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-22-2016,12.8,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-23-2016,25,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-24-2016,10.6,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-25-2016,0,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-26-2016,0,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-27-2016,2.8,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-28-2016,3.8,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-29-2016,78.2,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,1
7-30-2016,26.8,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,0
7-31-2016,50.6,737.8,23.8,502.2,16.2,20,26.4,15.2,20.8,90,0
8-1-2016,17.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-2-2016,1,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-3-2016,0,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-4-2016,1.7,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-5-2016,7.8,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-6-2016,8.6,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-7-2016,22.8,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-8-2016,17.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-9-2016,33.8,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-10-2016,4.6,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-11-2016,16.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-12-2016,28.1,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-13-2016,36.6,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-14-2016,108.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-15-2016,108.1,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-16-2016,64.7,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-17-2016,28.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-18-2016,5.8,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-19-2016,85.6,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-20-2016,15.5,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-21-2016,16.4,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-22-2016,0,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-23-2016,0,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-24-2016,11.3,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-25-2016,3.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-26-2016,20.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-27-2016,14.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-28-2016,82,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,1
8-29-2016,60.8,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-30-2016,49.2,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
8-31-2016,86.6,660.3,21.3,499.1,16.1,18.7,25.2,15.2,20.2,95,0
9-1-2016,5.4,690,23,480,16,19.5,25.8,15,20.4,91,0
9-2-2016,7,690,23,480,16,19.5,25.8,15,20.4,91,0
9-3-2016,29.2,690,23,480,16,19.5,25.8,15,20.4,91,0
9-4-2016,54.8,690,23,480,16,19.5,25.8,15,20.4,91,1
9-5-2016,34.1,690,23,480,16,19.5,25.8,15,20.4,91,1
9-6-2016,0,690,23,480,16,19.5,25.8,15,20.4,91,0
9-7-2016,1.4,690,23,480,16,19.5,25.8,15,20.4,91,0
9-8-2016,12.5,690,23,480,16,19.5,25.8,15,20.4,91,0
9-9-2016,18.8,690,23,480,16,19.5,25.8,15,20.4,91,0
9-10-2016,6.4,690,23,480,16,19.5,25.8,15,20.4,91,0
9-11-2016,0,690,23,480,16,19.5,25.8,15,20.4,91,0
9-12-2016,13.8,690,23,480,16,19.5,25.8,15,20.4,91,1
9-13-2016,36.4,690,23,480,16,19.5,25.8,15,20.4,91,1
9-14-2016,23.4,690,23,480,16,19.5,25.8,15,20.4,91,0
9-15-2016,5,690,23,480,16,19.5,25.8,15,20.4,91,1
9-16-2016,3.4,690,23,480,16,19.5,25.8,15,20.4,91,1
9-17-2016,13.9,690,23,480,16,19.5,25.8,15,20.4,91,0
9-18-2016,0.6,690,23,480,16,19.5,25.8,15,20.4,91,1
9-19-2016,15.4,690,23,480,16,19.5,25.8,15,20.4,91,1
9-20-2016,36,690,23,480,16,19.5,25.8,15,20.4,91,1
9-21-2016,24.3,690,23,480,16,19.5,25.8,15,20.4,91,0
9-22-2016,2.6,690,23,480,16,19.5,25.8,15,20.4,91,1
9-23-2016,23.9,690,23,480,16,19.5,25.8,15,20.4,91,1
9-24-2016,13.8,690,23,480,16,19.5,25.8,15,20.4,91,1
9-25-2016,3.7,690,23,480,16,19.5,25.8,15,20.4,91,0
9-26-2016,13,690,23,480,16,19.5,25.8,15,20.4,91,0
9-27-2016,8.9,690,23,480,16,19.5,25.8,15,20.4,91,1
9-28-2016,4.4,690,23,480,16,19.5,25.8,15,20.4,91,1
9-29-2016,0,690,23,480,16,19.5,25.8,15,20.4,91,0
9-30-2016,0,690,23,480,16,19.5,25.8,15,20.4,91,0
10-1-2016,3.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-2-2016,2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
10-3-2016,2.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
10-4-2016,31.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
10-5-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-6-2016,24.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-7-2016,15.3,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-8-2016,15.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
10-9-2016,8.5,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-10-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-11-2016,16.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-12-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-13-2016,8.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-14-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-15-2016,44.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-16-2016,40,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-17-2016,3.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-18-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-19-2016,327.8,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-20-2016,38.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
10-21-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-22-2016,0.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-23-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-24-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-25-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-26-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-27-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-28-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-29-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-30-2016,0.2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
10-31-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
11-1-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-2-2016,1.2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-3-2016,0.2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-4-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-5-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
11-6-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-7-2016,2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-8-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-9-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-10-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-11-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-12-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-13-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,1
11-14-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-15-2016,2.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-16-2016,1.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-17-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-18-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-19-2016,1.2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-20-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-21-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-22-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-23-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-24-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-25-2016,5,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-26-2016,8,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-27-2016,0.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-28-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-29-2016,1,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
11-30-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-1-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-2-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-3-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-4-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-5-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-6-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-7-2016,0.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-8-2016,4.2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-9-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-10-2016,4.2,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-11-2016,13,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-12-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-13-2016,3.6,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-14-2016,5,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-15-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-16-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-17-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-18-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-19-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-20-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-21-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-22-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-23-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-24-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-25-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-26-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-27-2016,0,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-28-2016,48.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-29-2016,0.8,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-30-2016,1.4,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
12-31-2016,0.8,716.1,23.1,489.8,15.8,19.45,27,14.6,20.8,89,0
1-1-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-2-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-3-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-4-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-5-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-6-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-7-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-8-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-9-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-10-2017,0.6,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-11-2017,1,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-12-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-13-2017,4.8,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-14-2017,17.3,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-15-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-16-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-17-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-18-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-19-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-20-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,1
1-21-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-22-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-23-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-24-2017,3.6,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-25-2017,10.4,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-26-2017,0.4,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-27-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-28-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-29-2017,1.8,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-30-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
1-31-2017,0,700.6,22.6,406.1,13.1,17.85,25,11,18,83,0
2-1-2017,38.4,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-2-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-3-2017,0.6,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-4-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-5-2017,1.9,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-6-2017,3,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-7-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-8-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-9-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-10-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-11-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,1
2-12-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-13-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-14-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-15-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-16-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-17-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-18-2017,3,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-19-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-20-2017,21.3,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-21-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-22-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-23-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-24-2017,1.8,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-25-2017,0.5,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-26-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-27-2017,0,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
2-28-2017,1,618.8,22.1,358.4,12.8,17.45,25.8,7.3,16.55,86,0
3-1-2017,0.4,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-2-2017,1.8,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-3-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-4-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-5-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-6-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-7-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-8-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-9-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-10-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-11-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-12-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-13-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-14-2017,1.4,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-15-2017,0.1,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-16-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-17-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-18-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-19-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-20-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-21-2017,0.4,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-22-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-23-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-24-2017,0.4,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-25-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-26-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-27-2017,0.2,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-28-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-29-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-30-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
3-31-2017,0,756.4,24.4,455.7,14.7,19.55,27.6,12.2,19.9,83,0
4-1-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-2-2017,0.4,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-3-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-4-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-5-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-6-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-7-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-8-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-9-2017,0.4,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-10-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-11-2017,0.4,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-12-2017,9.2,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-13-2017,7.2,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-14-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-15-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-16-2017,0.4,750,25,477,15.9,20.45,26.8,12.2,19.5,85,1
4-17-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-18-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-19-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-20-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-21-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-22-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-23-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-24-2017,30.8,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-25-2017,2.9,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-26-2017,9.6,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-27-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-28-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-29-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
4-30-2017,0,750,25,477,15.9,20.45,26.8,12.2,19.5,85,0
5-1-2017,0.5,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-2-2017,2.8,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-3-2017,38.6,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
