date,rain1,totmaxh,meanmaxh,totminh,meanminh,aveh,highh,lowh,meanh,relhumh,den
5-4-2017,6,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-5-2017,12.2,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-6-2017,12.2,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-7-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-8-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-9-2017,6.6,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-10-2017,43.6,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-11-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,1
5-12-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-13-2017,4.4,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-14-2017,16,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,1
5-15-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-16-2017,15.2,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-17-2017,4.2,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-18-2017,50.2,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-19-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-20-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-21-2017,23.6,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-22-2017,74,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,1
5-23-2017,0,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-24-2017,4,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-25-2017,45,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-26-2017,32,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-27-2017,83.4,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-28-2017,36.8,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-29-2017,14.6,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-30-2017,40.6,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
5-31-2017,0.4,762.6,24.6,523.9,16.9,20.75,27.4,16,21.7,90,0
6-1-2017,7.4,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-2-2017,22,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-3-2017,18.6,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-4-2017,1.4,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-5-2017,0.4,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-6-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-7-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,1
6-8-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-9-2017,3.2,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-10-2017,2.5,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-11-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-12-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-13-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-14-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-15-2017,55.2,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-16-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,1
6-17-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-18-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-19-2017,14,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-20-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-21-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,1
6-22-2017,9.2,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-23-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-24-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-25-2017,28.4,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-26-2017,2,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-27-2017,7,756,25.2,510,17,21.1,28.4,15.8,22.1,89,1
6-28-2017,28.6,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-29-2017,8.6,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
6-30-2017,0,756,25.2,510,17,21.1,28.4,15.8,22.1,89,0
7-1-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,1
7-2-2017,21,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-3-2017,11.8,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-4-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-5-2017,7.6,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-6-2017,3.6,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-7-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-8-2017,13.2,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-9-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,1
7-10-2017,4,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,1
7-11-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-12-2017,3,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-13-2017,12.2,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-14-2017,0.6,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-15-2017,2.8,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-16-2017,8.6,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-17-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-18-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-19-2017,0,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-20-2017,0.2,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-21-2017,1.6,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-22-2017,2.8,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-23-2017,1.4,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-24-2017,0.2,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,1
7-25-2017,12.6,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-26-2017,15.4,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,1
7-27-2017,180.8,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-28-2017,145.2,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,1
7-29-2017,132,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-30-2017,110.6,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
7-31-2017,59.8,722.3,23.3,511.5,16.5,19.9,26.6,15.6,21.1,90,0
8-1-2017,32.6,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-2-2017,17.8,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-3-2017,1,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-4-2017,0,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-5-2017,34.2,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-6-2017,2,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,1
8-7-2017,0.6,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-8-2017,2,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-9-2017,0,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-10-2017,0,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-11-2017,6.2,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-12-2017,8.4,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-13-2017,10.2,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-14-2017,1,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-15-2017,0,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-16-2017,8.8,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-17-2017,0,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-18-2017,21.2,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,1
8-19-2017,15,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-20-2017,1.8,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,1
8-21-2017,17.8,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-22-2017,47.4,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-23-2017,5.4,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-24-2017,57.4,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-25-2017,35.8,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-26-2017,2.6,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-27-2017,1.2,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,1
8-28-2017,4.6,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-29-2017,1.6,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-30-2017,51,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
8-31-2017,62,719.2,23.2,514.6,16.6,19.9,26.2,15,20.6,93,0
9-1-2017,44.4,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-2-2017,0.5,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-3-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-4-2017,4.8,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-5-2017,10.4,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-6-2017,2.2,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-7-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-8-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-9-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-10-2017,13.8,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-11-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-12-2017,7.8,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-13-2017,4,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-14-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-15-2017,1.2,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-16-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-17-2017,2,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-18-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-19-2017,35.2,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-20-2017,9.2,705,23.5,501,16.7,20.1,26.5,15,20.75,92,1
9-21-2017,6,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-22-2017,9.4,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-23-2017,17,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-24-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,1
9-25-2017,1.2,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-26-2017,0.4,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-27-2017,0.6,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-28-2017,36.8,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-29-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
9-30-2017,0,705,23.5,501,16.7,20.1,26.5,15,20.75,92,0
10-1-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-2-2017,15.4,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-3-2017,3.6,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-4-2017,8.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-5-2017,21.8,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-6-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-7-2017,0.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-8-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-9-2017,35.4,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-10-2017,0.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-11-2017,4.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-12-2017,21.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-13-2017,71.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-14-2017,35,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-15-2017,0.6,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-16-2017,1.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-17-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-18-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-19-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-20-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-21-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-22-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-23-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-24-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-25-2017,11.6,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-26-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-27-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-28-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-29-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
10-30-2017,0,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,1
10-31-2017,0.2,719.2,23.2,502.2,16.2,19.7,25.6,14.5,20.05,89,0
11-1-2017,5.2,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-2-2017,9.2,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-3-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-4-2017,1.2,717,23.9,483,16.1,20,26.8,14.5,20.65,86,1
11-5-2017,18,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-6-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-7-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-8-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-9-2017,31,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-10-2017,2.8,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-11-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-12-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-13-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-14-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-15-2017,4.8,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-16-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-17-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-18-2017,2.8,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-19-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-20-2017,32,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-21-2017,12.4,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-22-2017,0.6,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-23-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-24-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-25-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-26-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-27-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-28-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-29-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
11-30-2017,0,717,23.9,483,16.1,20,26.8,14.5,20.65,86,0
12-1-2017,0.8,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-2-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-3-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-4-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-5-2017,0.6,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-6-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,1
12-7-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-8-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-9-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-10-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-11-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-12-2017,15.6,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-13-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-14-2017,0.4,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-15-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-16-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-17-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-18-2017,4.8,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-19-2017,6.2,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-20-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-21-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-22-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-23-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-24-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-25-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-26-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-27-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-28-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-29-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-30-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
12-31-2017,0,728.5,23.5,458.8,14.8,19.15,25.8,11.5,18.65,86,0
1-1-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-2-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-3-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-4-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-5-2018,2.2,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-6-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-7-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-8-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-9-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-10-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-11-2018,0.2,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-12-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-13-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-14-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-15-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-16-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-17-2018,1.4,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,1
1-18-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-19-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-20-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-21-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-22-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-23-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,1
1-24-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-25-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-26-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-27-2018,0.2,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-28-2018,11.2,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-29-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-30-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
1-31-2018,0,722.3,23.3,461.9,14.9,19.1,26.2,11.4,18.8,82,0
2-1-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-2-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-3-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-4-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-5-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-6-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-7-2018,1.2,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,1
2-8-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-9-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,1
2-10-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-11-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-12-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-13-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-14-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-15-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-16-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-17-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-18-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-19-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-20-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-21-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-22-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-23-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-24-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-25-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-26-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-27-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,0
2-28-2018,0,677.6,24.2,400.4,14.3,19.25,27.2,12,19.6,83,1
3-1-2018,1.4,756.4,24.4,427.8,13.8,19.1,27.2,11.2,19.2,81,0
3-2-2018,0,756.4,24.4,427.8,13.8,19.1,27.2,11.2,19.2,81,0
3-3-2018,0,756.4,24.4,427.8,13.8,19.1,27.2,11.2,19.2,81,0
3-4-2018,0,756.4,24.4,427.8,13.8,19.1,27.2,11.2,19.2,81,0
